"Petition","URL","State","Signatures Count"
"Put tighter restrictions on the selling of knives.","https://petition.parliament.uk/petitions/701464","closed",95
"Ban wind farm onshore asset development on green belt land","https://petition.parliament.uk/petitions/701471","closed",5289
"Remove transgender content from RHSE curriculum","https://petition.parliament.uk/petitions/701472","closed",376
"Broaden eligibility for de facto adoptions from non-Hague countries","https://petition.parliament.uk/petitions/701476","closed",23
"Create a new body to regulate landlord and freeholder service charges","https://petition.parliament.uk/petitions/701479","closed",12125
"Introduce a rehoming scheme for banned breeds","https://petition.parliament.uk/petitions/701481","closed",432
"Create the right to examine council witnesses in moving traffic contraventions","https://petition.parliament.uk/petitions/701491","closed",307
"Introduce Fines for Missed GP Appointments","https://petition.parliament.uk/petitions/701502","closed",57
"Fund the creation of bike lanes for all main roads","https://petition.parliament.uk/petitions/701509","closed",371
"Make it a legal requirement for employees to have neurodiversity training","https://petition.parliament.uk/petitions/701510","closed",105
"Provide grants of £25,000 for independent tackle shops.","https://petition.parliament.uk/petitions/701511","closed",202
"Fund Awareness and Training Regarding Functional Neurological Disorders (FND)","https://petition.parliament.uk/petitions/701517","closed",11818
"Do not deduct housing element of Universal Credit","https://petition.parliament.uk/petitions/701521","closed",37
"Review the enforcement of legal standards in care homes to ensure it's effective","https://petition.parliament.uk/petitions/701525","closed",37
"Provide funding to optical services to pay for BSL interpreters","https://petition.parliament.uk/petitions/701526","closed",381
"Make Neurodiversity a protected characteristic in the Equality Act.","https://petition.parliament.uk/petitions/701538","closed",501
"Seek to Rejoin the EU Pet Passport Scheme","https://petition.parliament.uk/petitions/701540","closed",10612
"Allow Veterans of the Armed Forces to claim their state pension at the age of 60","https://petition.parliament.uk/petitions/701542","closed",896
"Grant Indefinite Leave to Remain for Long-Term International Students in the UK","https://petition.parliament.uk/petitions/701544","closed",84
"Pause plans for Bedford - Cambridge rail link pending a full, independent review","https://petition.parliament.uk/petitions/701546","closed",4346
"Pass a new 'Freedom of Speech Protection Act'","https://petition.parliament.uk/petitions/701561","closed",462
"Review the NICs increase for not-for-profit public service providers","https://petition.parliament.uk/petitions/701562","closed",41
"Improve the Financial Assistance Scheme for pensioners","https://petition.parliament.uk/petitions/701564","closed",2480
"Raise the maximum weight limit for Light Goods Vehicles to 3750kg.","https://petition.parliament.uk/petitions/701585","closed",148
"Review the rules on suspending SIA licenses","https://petition.parliament.uk/petitions/701587","closed",208
"Save the National Citizens Service","https://petition.parliament.uk/petitions/701592","closed",322
"Introduce breeder licences, a dog database & harsher punishments for dog abuse","https://petition.parliament.uk/petitions/701598","closed",1348
"Repeal the Climate Change Act 2008 and Net Zero targets","https://petition.parliament.uk/petitions/701600","closed",21323
"Ban ground rent on all leasehold properties.","https://petition.parliament.uk/petitions/701602","closed",234
"Include Wales in the Union Flag","https://petition.parliament.uk/petitions/701611","closed",2576
"Extend consumer protection laws on fast food orders","https://petition.parliament.uk/petitions/701620","closed",43
"Create the Department of Government Efficiency","https://petition.parliament.uk/petitions/701630","closed",359
"Introduce scheme for reduced or free public transport fares","https://petition.parliament.uk/petitions/701647","closed",205
"Change the house purchasing process to protect sellers","https://petition.parliament.uk/petitions/701658","closed",52
"Introduce the mandatory neutering of cats by 6 months of age.
","https://petition.parliament.uk/petitions/701661","closed",2110
"Legally require all secondary schools in England to teach financial education","https://petition.parliament.uk/petitions/701663","closed",7231
"Make it a legal requirement for individuals to report child sexual abuse","https://petition.parliament.uk/petitions/701669","closed",138
"Require e-bike riders to be licensed & regulated like mopeds","https://petition.parliament.uk/petitions/701672","closed",168
"Hold an inquiry before transferring the Chagos Islands to Mauritius","https://petition.parliament.uk/petitions/701675","closed",269
"Increase funding for Early years providers.","https://petition.parliament.uk/petitions/701693","closed",4649
"Declare a state of emergency to prioritise climate action","https://petition.parliament.uk/petitions/701700","closed",161
"Change laws around amendments on birth certificates","https://petition.parliament.uk/petitions/701702","closed",49
"Introduce regulations for Hairdressers and Barbers","https://petition.parliament.uk/petitions/701705","closed",338
"Review the Access to Work Scheme","https://petition.parliament.uk/petitions/701711","closed",1368
"Review the Vaccine Damage Payment Scheme","https://petition.parliament.uk/petitions/701729","closed",4140
"Base university home fee status on visa application date, not arrival date","https://petition.parliament.uk/petitions/701732","closed",48
"Vote against the Assisted Dying Bill","https://petition.parliament.uk/petitions/701742","closed",720
"Fund a national checkup scheme at menopause in England","https://petition.parliament.uk/petitions/701751","closed",51
"Cap public electric vehicle (EV) charging station rates.","https://petition.parliament.uk/petitions/701754","closed",240
"Establish a statutory body to mediate disputes within the motor industry.","https://petition.parliament.uk/petitions/701759","closed",16
"Introduce licences, number plates and insurance requirements for cyclists","https://petition.parliament.uk/petitions/701762","closed",276
"Review the rules on complaint escalation to Ombudsmen/ADR in all industries","https://petition.parliament.uk/petitions/701763","closed",19
"Fund Medicinal Reviews for Patients Prescribed Highly Addictive Drugs","https://petition.parliament.uk/petitions/701764","closed",57
"Create an ombudsman for online trading","https://petition.parliament.uk/petitions/701768","closed",27
"Change requirements for ILR for those who have graduated and worked for 3 years","https://petition.parliament.uk/petitions/701769","closed",14189
"Ban Variable Direct Debits","https://petition.parliament.uk/petitions/701772","closed",26
"Change the requirements of how often MPs attend a Parliamentary sitting.","https://petition.parliament.uk/petitions/701773","closed",602
"Make it a legal offence for a parent to be absent from their child's life. ","https://petition.parliament.uk/petitions/701777","closed",77
"Create a fast-track system for benefit claims for cancer patients","https://petition.parliament.uk/petitions/701780","closed",5124
